time,pos,vel,tau
8.259999999999868336e+00,-3.073172630444762632e+00,-1.076060808901192084e-14,-4.024061207419184910e-03
8.269999999999868123e+00,-3.073172630444762632e+00,-1.074674109229954824e-14,-4.024061207419184043e-03
8.279999999999867910e+00,-3.073172630444762632e+00,-1.076178213297304707e-14,-4.024061207419185777e-03
8.289999999999867697e+00,-3.073172630444762632e+00,-1.076231528443939617e-14,-4.024061207419184910e-03
8.299999999999867484e+00,-3.073172630444762632e+00,-1.076284489338416307e-14,-4.024061207419184910e-03
8.309999999999867271e+00,-3.073172630444762632e+00,-1.074896303423913072e-14,-4.024061207419184043e-03
8.319999999999867057e+00,-3.073172630444762632e+00,-1.074958136212683328e-14,-4.024061207419184910e-03
8.329999999999866844e+00,-3.073172630444762632e+00,-1.076460353064523219e-14,-4.024061207419185777e-03
8.339999999999866631e+00,-3.073172630444762632e+00,-1.075070998624591973e-14,-4.024061207419184043e-03
8.349999999999866418e+00,-3.073172630444762632e+00,-1.076572465562841772e-14,-4.024061207419185777e-03
8.359999999999866205e+00,-3.073172630444762632e+00,-1.078063956013412299e-14,-4.024061207419185777e-03
8.369999999999865992e+00,-3.073172630444762632e+00,-1.078104741354365627e-14,-4.024061207419184910e-03
8.379999999999865778e+00,-3.073172630444762632e+00,-1.078145255697376196e-14,-4.024061207419184910e-03
8.389999999999865565e+00,-3.073172630444762632e+00,-1.078185500843087968e-14,-4.024061207419184910e-03
8.399999999999865352e+00,-3.073172630444762632e+00,-1.076784683669532974e-14,-4.024061207419184043e-03
8.409999999999865139e+00,-3.073172630444762632e+00,-1.075393174216925436e-14,-4.024061207419184043e-03
8.419999999999864926e+00,-3.073172630444762632e+00,-1.075451705550819525e-14,-4.024061207419184910e-03
8.429999999999864713e+00,-3.073172630444762632e+00,-1.076950642884279469e-14,-4.024061207419185777e-03
8.439999999999864500e+00,-3.073172630444762632e+00,-1.075558030716707612e-14,-4.024061207419184043e-03
8.449999999999864286e+00,-3.073172630444762632e+00,-1.077056261573267818e-14,-4.024061207419185777e-03
8.459999999999864073e+00,-3.073172630444762632e+00,-1.077103742533625478e-14,-4.024061207419184910e-03
8.469999999999863860e+00,-3.073172630444762632e+00,-1.075710113096391170e-14,-4.024061207419184043e-03
8.479999999999863647e+00,-3.073172630444762632e+00,-1.077207333442530943e-14,-4.024061207419185777e-03
8.489999999999863434e+00,-3.073172630444762632e+00,-1.077253810606798283e-14,-4.024061207419184910e-03
8.499999999999863221e+00,-3.073172630444762632e+00,-1.077299978953838282e-14,-4.024061207419184910e-03
8.509999999999863007e+00,-3.073172630444762632e+00,-1.077345840535585282e-14,-4.024061207419184910e-03
8.519999999999862794e+00,-3.073172630444762632e+00,-1.077391397390339109e-14,-4.024061207419184910e-03
8.529999999999862581e+00,-3.073172630444762632e+00,-1.077436651542856587e-14,-4.024061207419184910e-03
8.539999999999862368e+00,-3.073172630444762632e+00,-1.076040810093792919e-14,-4.024061207419184043e-03
8.549999999999862155e+00,-3.073172630444762632e+00,-1.077535833125802048e-14,-4.024061207419185777e-03
8.559999999999861942e+00,-3.073172630444762632e+00,-1.077580127575978690e-14,-4.024061207419184910e-03
8.569999999999861728e+00,-3.073172630444762632e+00,-1.077624127711958240e-14,-4.024061207419184910e-03
8.579999999999861515e+00,-3.073172630444762632e+00,-1.076227040578661618e-14,-4.024061207419184043e-03
8.589999999999861302e+00,-3.073172630444762632e+00,-1.076280031292731020e-14,-4.024061207419184910e-03
8.599999999999861089e+00,-3.073172630444762632e+00,-1.076332669910332263e-14,-4.024061207419184910e-03
8.609999999999860876e+00,-3.073172630444762632e+00,-1.074944163860320294e-14,-4.024061207419184043e-03
8.619999999999860663e+00,-3.073172630444762632e+00,-1.076446473551367913e-14,-4.024061207419185777e-03
8.629999999999860449e+00,-3.073172630444762632e+00,-1.076498006244422796e-14,-4.024061207419184910e-03
8.639999999999860236e+00,-3.073172630444762632e+00,-1.076549196528820971e-14,-4.024061207419184910e-03
8.649999999999860023e+00,-3.073172630444762632e+00,-1.075159251769046808e-14,-4.024061207419184043e-03
8.659999999999859810e+00,-3.073172630444762632e+00,-1.075219337399182499e-14,-4.024061207419184910e-03
8.669999999999859597e+00,-3.073172630444762632e+00,-1.076719818701372508e-14,-4.024061207419185777e-03
8.679999999999859384e+00,-3.073172630444762632e+00,-1.075328740243640136e-14,-4.024061207419184043e-03
8.689999999999859170e+00,-3.073172630444762632e+00,-1.076828494619314405e-14,-4.024061207419185777e-03
8.699999999999858957e+00,-3.073172630444762632e+00,-1.076877488975772895e-14,-4.024061207419184910e-03
8.709999999999858744e+00,-3.073172630444762632e+00,-1.076926157789536318e-14,-4.024061207419184910e-03
8.719999999999858531e+00,-3.073172630444762632e+00,-1.078415298134318969e-14,-4.024061207419185777e-03
8.729999999999858318e+00,-3.073172630444762632e+00,-1.078453748984747648e-14,-4.024061207419184910e-03
8.739999999999858105e+00,-3.073172630444762632e+00,-1.077051149438093321e-14,-4.024061207419184043e-03
8.749999999999857891e+00,-3.073172630444762632e+00,-1.075657869455353272e-14,-4.024061207419184043e-03
8.759999999999857678e+00,-3.073172630444762632e+00,-1.075714642023391218e-14,-4.024061207419184910e-03
8.769999999999857465e+00,-3.073172630444762632e+00,-1.077211832277103792e-14,-4.024061207419185777e-03
8.779999999999857252e+00,-3.073172630444762632e+00,-1.075817484638245128e-14,-4.024061207419184043e-03
8.789999999999857039e+00,-3.073172630444762632e+00,-1.077313991554846637e-14,-4.024061207419185777e-03
8.799999999999856826e+00,-3.073172630444762632e+00,-1.077359760029953859e-14,-4.024061207419184910e-03
8.809999999999856612e+00,-3.073172630444762632e+00,-1.077405224396714560e-14,-4.024061207419184910e-03
8.819999999999856399e+00,-3.073172630444762632e+00,-1.076009591765126743e-14,-4.024061207419184043e-03
8.829999999999856186e+00,-3.073172630444762632e+00,-1.076064027316477546e-14,-4.024061207419184910e-03
8.839999999999855973e+00,-3.073172630444762632e+00,-1.076118101171147799e-14,-4.024061207419184910e-03
8.849999999999855760e+00,-3.073172630444762632e+00,-1.074731020821781161e-14,-4.024061207419184043e-03
8.859999999999855547e+00,-3.073172630444762632e+00,-1.076234746740415212e-14,-4.024061207419185777e-03
8.869999999999855333e+00,-3.073172630444762632e+00,-1.076287686250940997e-14,-4.024061207419184910e-03
8.879999999999855120e+00,-3.073172630444762632e+00,-1.076340274005220290e-14,-4.024061207419184910e-03
8.889999999999854907e+00,-3.073172630444762632e+00,-1.074951717429847320e-14,-4.024061207419184043e-03
8.899999999999854694e+00,-3.073172630444762632e+00,-1.075013182020601722e-14,-4.024061207419184910e-03
8.909999999999854481e+00,-3.073172630444762632e+00,-1.076515033120915194e-14,-4.024061207419185777e-03
8.919999999999854268e+00,-3.073172630444762632e+00,-1.075125315359691221e-14,-4.024061207419184043e-03
8.929999999999854055e+00,-3.073172630444762632e+00,-1.076626421390734479e-14,-4.024061207419185777e-03
8.939999999999853841e+00,-3.073172630444762632e+00,-1.076676758421496198e-14,-4.024061207419184910e-03
8.949999999999853628e+00,-3.073172630444762632e+00,-1.076726760988171895e-14,-4.024061207419184910e-03
8.959999999999853415e+00,-3.073172630444762632e+00,-1.078217226223754028e-14,-4.024061207419185777e-03
8.969999999999853202e+00,-3.073172630444762632e+00,-1.078256993161753603e-14,-4.024061207419184910e-03
8.979999999999852989e+00,-3.073172630444762632e+00,-1.076855700957934519e-14,-4.024061207419184043e-03
8.989999999999852776e+00,-3.073172630444762632e+00,-1.075463719631398399e-14,-4.024061207419184043e-03
8.999999999999852562e+00,-3.073172630444762632e+00,-1.075521782226727229e-14,-4.024061207419184910e-03
9.009999999999852349e+00,-3.073172630444762632e+00,-1.077020253936152369e-14,-4.024061207419185777e-03
9.019999999999852136e+00,-3.073172630444762632e+00,-1.075627179238381816e-14,-4.024061207419184043e-03
9.029999999999851923e+00,-3.073172630444762632e+00,-1.077124950638022352e-14,-4.024061207419185777e-03
9.039999999999851710e+00,-3.073172630444762632e+00,-1.077171975194318912e-14,-4.024061207419184910e-03
9.049999999999851497e+00,-3.073172630444762632e+00,-1.077218687296245372e-14,-4.024061207419184910e-03
9.059999999999851283e+00,-3.073172630444762632e+00,-1.075824294109254920e-14,-4.024061207419184043e-03
9.069999999999851070e+00,-3.073172630444762632e+00,-1.075879960869721010e-14,-4.024061207419184910e-03
9.079999999999850857e+00,-3.073172630444762632e+00,-1.077376052663393295e-14,-4.024061207419185777e-03
9.089999999999850644e+00,-3.073172630444762632e+00,-1.075980613863205041e-14,-4.024061207419184043e-03
9.099999999999850431e+00,-3.073172630444762632e+00,-1.077476036868691648e-14,-4.024061207419185777e-03
9.109999999999850218e+00,-3.073172630444762632e+00,-1.076079933724076745e-14,-4.024061207419184043e-03
9.119999999999850004e+00,-3.073172630444762632e+00,-1.076133901888721233e-14,-4.024061207419184910e-03
9.129999999999849791e+00,-3.073172630444762632e+00,-1.076187511462233338e-14,-4.024061207419184910e-03
9.139999999999849578e+00,-3.073172630444762632e+00,-1.076240764827269608e-14,-4.024061207419184910e-03
9.149999999999849365e+00,-3.073172630444762632e+00,-1.076293664350654937e-14,-4.024061207419184910e-03
9.159999999999849152e+00,-3.073172630444762632e+00,-1.074905417472840213e-14,-4.024061207419184043e-03
9.169999999999848939e+00,-3.073172630444762632e+00,-1.076407984614017183e-14,-4.024061207419185777e-03
9.179999999999848725e+00,-3.073172630444762632e+00,-1.076459773046575476e-14,-4.024061207419184910e-03
9.189999999999848512e+00,-3.073172630444762632e+00,-1.076511217371217660e-14,-4.024061207419184910e-03
9.199999999999848299e+00,-3.073172630444762632e+00,-1.075121524963718597e-14,-4.024061207419184043e-03
9.209999999999848086e+00,-3.073172630444762632e+00,-1.075181861269376347e-14,-4.024061207419184910e-03
9.219999999999847873e+00,-3.073172630444762632e+00,-1.076682591581476455e-14,-4.024061207419185777e-03
9.229999999999847660e+00,-3.073172630444762632e+00,-1.075291760479109311e-14,-4.024061207419184043e-03
9.239999999999847446e+00,-3.073172630444762632e+00,-1.076791760566597658e-14,-4.024061207419185777e-03
9.249999999999847233e+00,-3.073172630444762632e+00,-1.076840999002239594e-14,-4.024061207419184910e-03
9.259999999999847020e+00,-3.073172630444762632e+00,-1.076889910273403933e-14,-4.024061207419184910e-03
9.269999999999846807e+00,-3.073172630444762632e+00,-1.078379291464580808e-14,-4.024061207419185777e-03
9.279999999999846594e+00,-3.073172630444762632e+00,-1.078417981561101387e-14,-4.024061207419184910e-03
9.289999999999846381e+00,-3.073172630444762632e+00,-1.077015619670869851e-14,-4.024061207419184043e-03
9.299999999999846167e+00,-3.073172630444762632e+00,-1.075622575765445860e-14,-4.024061207419184043e-03
9.309999999999845954e+00,-3.073172630444762632e+00,-1.075679582842185609e-14,-4.024061207419184910e-03
9.319999999999845741e+00,-3.073172630444762632e+00,-1.077177006046408479e-14,-4.024061207419185777e-03
9.329999999999845528e+00,-3.073172630444762632e+00,-1.075782889810221772e-14,-4.024061207419184043e-03
9.339999999999845315e+00,-3.073172630444762632e+00,-1.077279626591941751e-14,-4.024061207419185777e-03
9.349999999999845102e+00,-3.073172630444762632e+00,-1.077325623404830020e-14,-4.024061207419184910e-03
9.359999999999844889e+00,-3.073172630444762632e+00,-1.077371314592182727e-14,-4.024061207419184910e-03
9.369999999999844675e+00,-3.073172630444762632e+00,-1.075975907274079042e-14,-4.024061207419184043e-03
9.379999999999844462e+00,-3.073172630444762632e+00,-1.076030566641819905e-14,-4.024061207419184910e-03
9.389999999999844249e+00,-3.073172630444762632e+00,-1.076084862825733681e-14,-4.024061207419184910e-03
9.399999999999844036e+00,-3.073172630444762632e+00,-1.074698003328345301e-14,-4.024061207419184043e-03
9.409999999999843823e+00,-3.073172630444762632e+00,-1.076201948631507983e-14,-4.024061207419185777e-03
9.419999999999843610e+00,-3.073172630444762632e+00,-1.076255106068863251e-14,-4.024061207419184910e-03
9.429999999999843396e+00,-3.073172630444762632e+00,-1.076307910301958513e-14,-4.024061207419184910e-03
9.439999999999843183e+00,-3.073172630444762632e+00,-1.074919568767009577e-14,-4.024061207419184043e-03
9.449999999999842970e+00,-3.073172630444762632e+00,-1.074981246969353127e-14,-4.024061207419184910e-03
9.459999999999842757e+00,-3.073172630444762632e+00,-1.076483310261914804e-14,-4.024061207419185777e-03
9.469999999999842544e+00,-3.073172630444762632e+00,-1.075093803283029081e-14,-4.024061207419184043e-03
9.479999999999842331e+00,-3.073172630444762632e+00,-1.076595118695868673e-14,-4.024061207419185777e-03
9.489999999999842117e+00,-3.073172630444762632e+00,-1.078086458627838596e-14,-4.024061207419185777e-03
9.499999999999841904e+00,-3.073172630444762632e+00,-1.078127094450311228e-14,-4.024061207419184910e-03
9.509999999999841691e+00,-3.073172630444762632e+00,-1.078167460268315643e-14,-4.024061207419184910e-03
9.519999999999841478e+00,-3.073172630444762632e+00,-1.078207557875894773e-14,-4.024061207419184910e-03
9.529999999999841265e+00,-3.073172630444762632e+00,-1.076806594144523322e-14,-4.024061207419184043e-03
9.539999999999841052e+00,-3.073172630444762632e+00,-1.075414939107901729e-14,-4.024061207419184043e-03
9.549999999999840838e+00,-3.073172630444762632e+00,-1.075473325825113771e-14,-4.024061207419184910e-03
9.559999999999840625e+00,-3.073172630444762632e+00,-1.076972119502796352e-14,-4.024061207419185777e-03
9.569999999999840412e+00,-3.073172630444762632e+00,-1.075579364633967093e-14,-4.024061207419184043e-03
9.579999999999840199e+00,-3.073172630444762632e+00,-1.077077453737447572e-14,-4.024061207419185777e-03
9.589999999999839986e+00,-3.073172630444762632e+00,-1.077124793886602864e-14,-4.024061207419184910e-03
9.599999999999839773e+00,-3.073172630444762632e+00,-1.077171819484433266e-14,-4.024061207419184910e-03
9.609999999999839559e+00,-3.073172630444762632e+00,-1.075777737710325141e-14,-4.024061207419184043e-03
9.619999999999839346e+00,-3.073172630444762632e+00,-1.075833713814492823e-14,-4.024061207419184910e-03
9.629999999999839133e+00,-3.073172630444762632e+00,-1.077330112896434233e-14,-4.024061207419185777e-03
9.639999999999838920e+00,-3.073172630444762632e+00,-1.075934979342740187e-14,-4.024061207419184043e-03
9.649999999999838707e+00,-3.073172630444762632e+00,-1.077430705566512598e-14,-4.024061207419185777e-03
9.659999999999838494e+00,-3.073172630444762632e+00,-1.076034903625451523e-14,-4.024061207419184043e-03
9.669999999999838280e+00,-3.073172630444762632e+00,-1.076089170992304672e-14,-4.024061207419184910e-03
9.679999999999838067e+00,-3.073172630444762632e+00,-1.076143077779978260e-14,-4.024061207419184910e-03
9.689999999999837854e+00,-3.073172630444762632e+00,-1.076196626384338309e-14,-4.024061207419184910e-03
9.699999999999837641e+00,-3.073172630444762632e+00,-1.076249819185331627e-14,-4.024061207419184910e-03
9.709999999999837428e+00,-3.073172630444762632e+00,-1.074861863636443607e-14,-4.024061207419184043e-03
9.719999999999837215e+00,-3.073172630444762632e+00,-1.076364720170814043e-14,-4.024061207419185777e-03
9.729999999999837001e+00,-3.073172630444762632e+00,-1.076416796073694628e-14,-4.024061207419184910e-03
9.739999999999836788e+00,-3.073172630444762632e+00,-1.076468525958564318e-14,-4.024061207419184910e-03
9.749999999999836575e+00,-3.073172630444762632e+00,-1.075079117213889645e-14,-4.024061207419184043e-03
9.759999999999836362e+00,-3.073172630444762632e+00,-1.075139735297575926e-14,-4.024061207419184910e-03
9.769999999999836149e+00,-3.073172630444762632e+00,-1.076640745515432034e-14,-4.024061207419185777e-03
9.779999999999835936e+00,-3.073172630444762632e+00,-1.075250192458989009e-14,-4.024061207419184043e-03
9.789999999999835723e+00,-3.073172630444762632e+00,-1.076750468744927100e-14,-4.024061207419185777e-03
9.799999999999835509e+00,-3.073172630444762632e+00,-1.076799981543819870e-14,-4.024061207419184910e-03
9.809999999999835296e+00,-3.073172630444762632e+00,-1.076849165355230187e-14,-4.024061207419184910e-03
9.819999999999835083e+00,-3.073172630444762632e+00,-1.078338817275760984e-14,-4.024061207419185777e-03
9.829999999999834870e+00,-3.073172630444762632e+00,-1.078377776302775927e-14,-4.024061207419184910e-03
9.839999999999834657e+00,-3.073172630444762632e+00,-1.076975681556131859e-14,-4.024061207419184043e-03
9.849999999999834444e+00,-3.073172630444762632e+00,-1.075582903019261426e-14,-4.024061207419184043e-03
9.859999999999834230e+00,-3.073172630444762632e+00,-1.075640173701315084e-14,-4.024061207419184910e-03
9.869999999999834017e+00,-3.073172630444762632e+00,-1.077137858759327902e-14,-4.024061207419185777e-03
9.879999999999833804e+00,-3.073172630444762632e+00,-1.075744002637045405e-14,-4.024061207419184043e-03
9.889999999999833591e+00,-3.073172630444762632e+00,-1.077240997804344298e-14,-4.024061207419185777e-03
9.899999999999833378e+00,-3.073172630444762632e+00,-1.077287251285970105e-14,-4.024061207419184910e-03
9.909999999999833165e+00,-3.073172630444762632e+00,-1.077333197436626535e-14,-4.024061207419184910e-03
9.919999999999832951e+00,-3.073172630444762632e+00,-1.075938043387724586e-14,-4.024061207419184043e-03
9.929999999999832738e+00,-3.073172630444762632e+00,-1.075992954341821455e-14,-4.024061207419184910e-03
9.939999999999832525e+00,-3.073172630444762632e+00,-1.077488295351075203e-14,-4.024061207419185777e-03
9.949999999999832312e+00,-3.073172630444762632e+00,-1.076092110755050754e-14,-4.024061207419184043e-03
9.959999999999832099e+00,-3.073172630444762632e+00,-1.077586792920136993e-14,-4.024061207419185777e-03
9.969999999999831886e+00,-3.073172630444762632e+00,-1.076189953857631126e-14,-4.024061207419184043e-03
9.979999999999831672e+00,-3.073172630444762632e+00,-1.076243190994186459e-14,-4.024061207419184910e-03
9.989999999999831459e+00,-3.073172630444762632e+00,-1.076296074396920880e-14,-4.024061207419184910e-03
9.999999999999831246e+00,-3.073172630444762632e+00,-1.077789401326864492e-14,-4.024061207419185777e-03
1.000999999999983103e+01,-3.073172630444762632e+00,-1.077832010944715243e-14,-4.024061207419184910e-03
